,miRNA,Target Gene,Target Gene (Entrez Gene ID)
46378,hsa-miR-494-3p,AGPS,8540
46379,hsa-miR-494-3p,AKT1,207
46380,hsa-miR-494-3p,ARHGAP12,94134
46381,hsa-miR-494-3p,ARHGAP5,394
46382,hsa-miR-494-3p,ARNTL,406
46383,hsa-miR-494-3p,ATF3,467
46384,hsa-miR-494-3p,BAG1,573
46385,hsa-miR-494-3p,BCL2,596
46386,hsa-miR-494-3p,BCL2L11,10018
46387,hsa-miR-494-3p,BIRC5,332
46388,hsa-miR-494-3p,BMI1,648
46389,hsa-miR-494-3p,CCND1,595
46390,hsa-miR-494-3p,CDK6,1021
46391,hsa-miR-494-3p,CDS2,8760
46392,hsa-miR-494-3p,CFTR,1080
46393,hsa-miR-494-3p,CMPK1,51727
46394,hsa-miR-494-3p,CXCR4,7852
46395,hsa-miR-494-3p,DCAF7,10238
46396,hsa-miR-494-3p,DSG2,1829
46397,hsa-miR-494-3p,EFCAB1,79645
46398,hsa-miR-494-3p,ETF1,2107
46399,hsa-miR-494-3p,EVI5,7813
46400,hsa-miR-494-3p,FOXJ3,22887
46401,hsa-miR-494-3p,HNRNPA3,220988
46402,hsa-miR-494-3p,HOXA10,3206
46403,hsa-miR-494-3p,IGF1R,3480
46404,hsa-miR-494-3p,IL1RAP,3556
46405,hsa-miR-494-3p,ITPR1,3708
46406,hsa-miR-494-3p,KMT2D,8085
46407,hsa-miR-494-3p,MAP2K1,5604
46408,hsa-miR-494-3p,MAPKAPK5,8550
46409,hsa-miR-494-3p,MCC,4163
46410,hsa-miR-494-3p,MYC,4609
46411,hsa-miR-494-3p,MYH2,4620
46412,hsa-miR-494-3p,PCNP,57092
46413,hsa-miR-494-3p,PDIA3,2923
46414,hsa-miR-494-3p,PROS1,5627
46415,hsa-miR-494-3p,PRRC2B,84726
46416,hsa-miR-494-3p,PTEN,5728
46417,hsa-miR-494-3p,RAD23B,5887
46418,hsa-miR-494-3p,RHOB,388
46419,hsa-miR-494-3p,RPS14,6208
46420,hsa-miR-494-3p,RRAGD,58528
46421,hsa-miR-494-3p,SDC1,6382
46422,hsa-miR-494-3p,SLC26A3,1811
46423,hsa-miR-494-3p,SYNCRIP,10492
46424,hsa-miR-494-3p,TFAM,7019
46425,hsa-miR-494-3p,TFPI,7035
46426,hsa-miR-494-3p,TMEM178B,100507421
46427,hsa-miR-494-3p,TMOD3,29766
46428,hsa-miR-494-3p,TRIM36,55521
46429,hsa-miR-494-3p,UGT2B17,7367
46430,hsa-miR-494-3p,ZEB1,6935
46431,hsa-miR-494-3p,ZNF24,7572
46432,hsa-miR-494-5p,ALDH9A1,223
46433,hsa-miR-494-5p,CXCR4,7852
46434,hsa-miR-494-5p,DPYD,1806
46435,hsa-miR-494-5p,EIF2S3,1968
46436,hsa-miR-494-5p,H1F0,3005
46437,hsa-miR-494-5p,MYO10,4651
46438,hsa-miR-494-5p,PTEN,5728
46439,hsa-miR-494-5p,RPL41,6171
46440,hsa-miR-494-5p,UHRF1BP1,54887
46441,hsa-miR-495-3p,ABCB1,5243
46442,hsa-miR-495-3p,AKT1,207
46443,hsa-miR-495-3p,ANKRD40,91369
46444,hsa-miR-495-3p,ARL10,285598
46445,hsa-miR-495-3p,ATP7A,538
46446,hsa-miR-495-3p,BMI1,648
46447,hsa-miR-495-3p,C4orf46,201725
46448,hsa-miR-495-3p,CASP16P,197350
46449,hsa-miR-495-3p,CBX4,8535
46450,hsa-miR-495-3p,CCL2,6347
46451,hsa-miR-495-3p,CD164,8763
46452,hsa-miR-495-3p,COIL,8161
46453,hsa-miR-495-3p,COL4A1,1282
46454,hsa-miR-495-3p,CRLF3,51379
46455,hsa-miR-495-3p,DDIT4,54541
46456,hsa-miR-495-3p,DLC1,10395
46457,hsa-miR-495-3p,EIF5AL1,143244
46458,hsa-miR-495-3p,FGF2,2247
46459,hsa-miR-495-3p,FOXC1,2296
46460,hsa-miR-495-3p,HMGA2,8091
46461,hsa-miR-495-3p,HMGN1,3150
46462,hsa-miR-495-3p,HOXD12,3238
46463,hsa-miR-495-3p,HSP90AA1,3320
46464,hsa-miR-495-3p,HSPA5,3309
46465,hsa-miR-495-3p,INHBA,3624
46466,hsa-miR-495-3p,KPNA2,3838
46467,hsa-miR-495-3p,LDLR,3949
46468,hsa-miR-495-3p,LRP6,4040
46469,hsa-miR-495-3p,MAT1A,4143
46470,hsa-miR-495-3p,MEIS1,4211
46471,hsa-miR-495-3p,MPRIP,23164
46472,hsa-miR-495-3p,MTA3,57504
46473,hsa-miR-495-3p,MTRNR2L1,100462977
46474,hsa-miR-495-3p,MTRNR2L10,100463488
46475,hsa-miR-495-3p,MTRNR2L11,100463489
46476,hsa-miR-495-3p,MTRNR2L3,100462983
46477,hsa-miR-495-3p,MTRNR2L7,100288485
46478,hsa-miR-495-3p,MYO10,4651
46479,hsa-miR-495-3p,NHLRC3,387921
46480,hsa-miR-495-3p,NPM3,10360
46481,hsa-miR-495-3p,PBX3,5090
46482,hsa-miR-495-3p,PNISR,25957
46483,hsa-miR-495-3p,PRNP,5621
46484,hsa-miR-495-3p,PTP4A3,11156
46485,hsa-miR-495-3p,RAB10,10890
46486,hsa-miR-495-3p,RUNX3,864
46487,hsa-miR-495-3p,SC5D,6309
46488,hsa-miR-495-3p,SIGLEC14,100049587
46489,hsa-miR-495-3p,SIX3,6496
46490,hsa-miR-495-3p,SMR3B,10879
46491,hsa-miR-495-3p,SNX24,28966
46492,hsa-miR-495-3p,SOX9,6662
46493,hsa-miR-495-3p,TBC1D9,23158
46494,hsa-miR-495-3p,TMEM68,137695
46495,hsa-miR-495-3p,UBE2Z,65264
46496,hsa-miR-495-3p,VEGFA,7422
46497,hsa-miR-495-3p,ZBTB47,92999
46498,hsa-miR-495-3p,ZNF460,10794
46499,hsa-miR-495-5p,ACBD5,91452
46500,hsa-miR-495-5p,ARPC5,10092
46501,hsa-miR-495-5p,CALM1,801
46502,hsa-miR-495-5p,CARF,79800
46503,hsa-miR-495-5p,CTTN,2017
46504,hsa-miR-495-5p,DIRC2,84925
46505,hsa-miR-495-5p,DSN1,79980
46506,hsa-miR-495-5p,DYRK2,8445
46507,hsa-miR-495-5p,GAS1,2619
46508,hsa-miR-495-5p,GNL3,26354
46509,hsa-miR-495-5p,GNS,2799
46510,hsa-miR-495-5p,KCNK6,9424
46511,hsa-miR-495-5p,NECAB3,63941
46512,hsa-miR-495-5p,NHLRC3,387921
46513,hsa-miR-495-5p,NHS,4810
46514,hsa-miR-495-5p,OPA3,80207
46515,hsa-miR-495-5p,RDH13,112724
46516,hsa-miR-495-5p,SIGLEC14,100049587
46517,hsa-miR-495-5p,SLC10A7,84068
46518,hsa-miR-495-5p,TAF8,129685
46519,hsa-miR-495-5p,UBB,7314
46520,hsa-miR-495-5p,UBBP4,23666
46521,hsa-miR-495-5p,ZNF264,9422
46522,hsa-miR-495-5p,ZNF281,23528
46523,hsa-miR-495-5p,ZNF318,24149
46524,hsa-miR-495-5p,ZNF556,80032
46525,hsa-miR-495-5p,ZNF747,65988
46526,hsa-miR-496,ARPP19,10776
46527,hsa-miR-496,DENND4C,55667
46528,hsa-miR-496,DYRK2,8445
46529,hsa-miR-496,FOXA1,3169
46530,hsa-miR-496,H2AFZ,3015
46531,hsa-miR-496,HIST2H2AB,317772
46532,hsa-miR-496,MGAT4C,25834
46533,hsa-miR-496,MORF4L1,10933
46534,hsa-miR-496,MTOR,2475
46535,hsa-miR-496,MTPAP,55149
46536,hsa-miR-496,PANK3,79646
46537,hsa-miR-496,PEX26,55670
46538,hsa-miR-496,PPID,5481
46539,hsa-miR-496,RTL8A,26071
46540,hsa-miR-496,RTL8C,8933
46541,hsa-miR-496,SEC23IP,11196
46542,hsa-miR-496,SFXN5,94097
46543,hsa-miR-496,STMP1,647087
46544,hsa-miR-496,TIPRL,261726
46545,hsa-miR-496,TMCC1,23023
46546,hsa-miR-496,VHL,7428
46547,hsa-miR-496,WDR3,10885
46548,hsa-miR-496,ZFAND5,7763
46549,hsa-miR-496,ZIC5,85416
46550,hsa-miR-496,ZNF793,390927
46551,hsa-miR-497-3p,ANKEF1,63926
46552,hsa-miR-497-3p,CHD4,1108
46553,hsa-miR-497-3p,CYP2U1,113612
46554,hsa-miR-497-3p,DPP6,1804
46555,hsa-miR-497-3p,EIF1AX,1964
46556,hsa-miR-497-3p,HIF1A,3091
46557,hsa-miR-497-3p,KIAA1109,84162
46558,hsa-miR-497-3p,KPNA2,3838
46559,hsa-miR-497-3p,KRT10,3858
46560,hsa-miR-497-3p,MAPK8,5599
46561,hsa-miR-497-3p,NKTR,4820
46562,hsa-miR-497-3p,PIWIL2,55124
46563,hsa-miR-497-3p,PSMA2,5683
46564,hsa-miR-497-3p,SLC1A2,6506
46565,hsa-miR-497-3p,SNAI2,6591
46566,hsa-miR-497-3p,SNX2,6643
46567,hsa-miR-497-3p,TMPPE,643853
46568,hsa-miR-497-3p,ZNF354B,117608
46569,hsa-miR-497-3p,ZNF398,57541
46570,hsa-miR-497-3p,ZNF518B,85460
46571,hsa-miR-497-5p,ABCC6,368
46572,hsa-miR-497-5p,ABL2,27
46573,hsa-miR-497-5p,AGO2,27161
46574,hsa-miR-497-5p,AKR1B10,57016
46575,hsa-miR-497-5p,AKT3,10000
46576,hsa-miR-497-5p,AMOT,154796
46577,hsa-miR-497-5p,AMOTL1,154810
46578,hsa-miR-497-5p,AP5Z1,9907
46579,hsa-miR-497-5p,ARHGAP12,94134
46580,hsa-miR-497-5p,ARHGDIA,396
46581,hsa-miR-497-5p,ARIH1,25820
46582,hsa-miR-497-5p,ASGR2,433
46583,hsa-miR-497-5p,ATAD5,79915
46584,hsa-miR-497-5p,ATG9A,79065
46585,hsa-miR-497-5p,ATXN7L3B,552889
46586,hsa-miR-497-5p,AURKAIP1,54998
46587,hsa-miR-497-5p,AVL9,23080
46588,hsa-miR-497-5p,AXIN2,8313
46589,hsa-miR-497-5p,B3GNT2,10678
46590,hsa-miR-497-5p,BCL2,596
46591,hsa-miR-497-5p,BIRC5,332
46592,hsa-miR-497-5p,BTRC,8945
46593,hsa-miR-497-5p,BZW1,9689
46594,hsa-miR-497-5p,C11orf24,53838
46595,hsa-miR-497-5p,C16orf72,29035
46596,hsa-miR-497-5p,C1orf21,81563
46597,hsa-miR-497-5p,CAMSAP1,157922
46598,hsa-miR-497-5p,CASK,8573
46599,hsa-miR-497-5p,CBX4,8535
46600,hsa-miR-497-5p,CCND2,894
46601,hsa-miR-497-5p,CCND3,896
46602,hsa-miR-497-5p,CCNE1,898
46603,hsa-miR-497-5p,CCNE2,9134
46604,hsa-miR-497-5p,CDC25A,993
46605,hsa-miR-497-5p,CDC37L1,55664
46606,hsa-miR-497-5p,CDCA4,55038
46607,hsa-miR-497-5p,CDK1,983
46608,hsa-miR-497-5p,CDK4,1019
46609,hsa-miR-497-5p,CEP55,55165
46610,hsa-miR-497-5p,CHAC1,79094
46611,hsa-miR-497-5p,CHEK1,1111
46612,hsa-miR-497-5p,CHIC1,53344
46613,hsa-miR-497-5p,CLEC2D,29121
46614,hsa-miR-497-5p,CLIP4,79745
46615,hsa-miR-497-5p,CPEB3,22849
46616,hsa-miR-497-5p,CPSF7,79869
46617,hsa-miR-497-5p,CREBL2,1389
46618,hsa-miR-497-5p,CRIM1,51232
46619,hsa-miR-497-5p,CTDSPL,10217
46620,hsa-miR-497-5p,CYP26B1,56603
46621,hsa-miR-497-5p,DCTN5,84516
46622,hsa-miR-497-5p,DDX3X,1654
46623,hsa-miR-497-5p,DICER1,23405
46624,hsa-miR-497-5p,DMPK,1760
46625,hsa-miR-497-5p,DNAJA1,3301
46626,hsa-miR-497-5p,DYNLL2,140735
46627,hsa-miR-497-5p,E2F3,1871
46628,hsa-miR-497-5p,E2F7,144455
46629,hsa-miR-497-5p,EFNB2,1948
46630,hsa-miR-497-5p,EIF1AX,1964
46631,hsa-miR-497-5p,EIF4E,1977
46632,hsa-miR-497-5p,ELK4,2005
46633,hsa-miR-497-5p,EN2,2020
46634,hsa-miR-497-5p,EPM2AIP1,9852
46635,hsa-miR-497-5p,ESRRA,2101
46636,hsa-miR-497-5p,FAM103A1,83640
46637,hsa-miR-497-5p,FAM122B,159090
46638,hsa-miR-497-5p,FASN,2194
46639,hsa-miR-497-5p,FGF2,2247
46640,hsa-miR-497-5p,FLCN,201163
46641,hsa-miR-497-5p,FURIN,5045
46642,hsa-miR-497-5p,FZD6,8323
46643,hsa-miR-497-5p,GABARAPL1,23710
46644,hsa-miR-497-5p,GABPA,2551
46645,hsa-miR-497-5p,GALNT1,2589
46646,hsa-miR-497-5p,GNAL,2774
46647,hsa-miR-497-5p,GNAT1,2779
46648,hsa-miR-497-5p,GNB1,2782
46649,hsa-miR-497-5p,GPATCH8,23131
46650,hsa-miR-497-5p,GPR180,160897
46651,hsa-miR-497-5p,GPR27,2850
46652,hsa-miR-497-5p,GPRC5A,9052
46653,hsa-miR-497-5p,GRB2,2885
46654,hsa-miR-497-5p,HAUS3,79441
46655,hsa-miR-497-5p,HCFC2,29915
46656,hsa-miR-497-5p,HDGF,3068
46657,hsa-miR-497-5p,HIGD1A,25994
46658,hsa-miR-497-5p,HNRNPDL,9987
46659,hsa-miR-497-5p,HOXA3,3200
46660,hsa-miR-497-5p,HSPA1B,3304
46661,hsa-miR-497-5p,HSPA4L,22824
46662,hsa-miR-497-5p,HSPE1-MOB4,100529241
46663,hsa-miR-497-5p,IGF1R,3480
46664,hsa-miR-497-5p,IKBKB,3551
46665,hsa-miR-497-5p,IVNS1ABP,10625
46666,hsa-miR-497-5p,JARID2,3720
46667,hsa-miR-497-5p,KANK1,23189
46668,hsa-miR-497-5p,KCNN4,3783
