,miRNA,Target Gene,Target Gene (Entrez Gene ID)
4466,mmu-miR-377-3p,Zdhhc24,70605
4467,mmu-miR-377-3p,Zdhhc7,102193
4468,mmu-miR-377-3p,Zfp467,68910
4469,mmu-miR-377-3p,Zfp532,328977
4470,mmu-miR-377-3p,Zfp663,381405
4471,mmu-miR-377-3p,Zfp689,71131
4472,mmu-miR-377-3p,Zfp827,622675
4473,mmu-miR-377-3p,Zfp839,72805
4474,mmu-miR-378a-3p,Aoc3,11754
4475,mmu-miR-378a-3p,GLI3,2737
4476,mmu-miR-378a-3p,Mapk1,26413
4477,mmu-miR-378a-3p,Nrf1,18181
4478,mmu-miR-378a-3p,Zfp941,407812
4479,mmu-miR-380-3p,Adgra1,52389
4480,mmu-miR-380-3p,Crx,12951
4481,mmu-miR-380-3p,Exosc1,66583
4482,mmu-miR-381-3p,Bdnf,12064
4483,mmu-miR-381-3p,Pclaf,68026
4484,mmu-miR-381-3p,Pik3r1,18708
4485,mmu-miR-381-3p,Tmc7,209760
4486,mmu-miR-382-3p,Arg1,11846
4487,mmu-miR-382-5p,Klk5,68668
4488,mmu-miR-382-5p,Zfp157,72154
4489,mmu-miR-383-5p,RBMS1,5937
4490,mmu-miR-384-3p,Atp2b1,67972
4491,mmu-miR-384-3p,Fbxo32,67731
4492,mmu-miR-384-3p,Hdac3,15183
4493,mmu-miR-384-3p,Mbtps2,270669
4494,mmu-miR-384-3p,Plet1,76509
4495,mmu-miR-384-3p,Tacc2,57752
4496,mmu-miR-384-5p,Cd300a,217303
4497,mmu-miR-384-5p,Cep170b,217882
4498,mmu-miR-384-5p,Il18r1,16182
4499,mmu-miR-384-5p,Lpar3,65086
4500,mmu-miR-384-5p,Reep4,72549
4501,mmu-miR-384-5p,Tnrc6b,213988
4502,mmu-miR-384-5p,Wdr89,72338
4503,mmu-miR-3961,Sh3pxd2a,14218
4504,mmu-miR-3961,Slc25a27,74011
4505,mmu-miR-3961,Tmem206,66950
4506,mmu-miR-3963,Cytip,227929
4507,mmu-miR-3963,Gm5464,432870
4508,mmu-miR-3964,Rab11fip1,75767
4509,mmu-miR-3966,Scamp1,107767
4510,mmu-miR-3967,Fam212b,109050
4511,mmu-miR-3968,3110082I17Rik,73212
4512,mmu-miR-3968,Acvr1c,269275
4513,mmu-miR-3968,Prdm2,110593
4514,mmu-miR-3969,Grik3,14807
4515,mmu-miR-3969,Tacc2,57752
4516,mmu-miR-3971,F9,14071
4517,mmu-miR-3971,Golga7b,71146
4518,mmu-miR-3971,Ptchd1,211612
4519,mmu-miR-3971,Tbx5,21388
4520,mmu-miR-409-3p,Akna,100182
4521,mmu-miR-409-3p,Zfp92,22754
4522,mmu-miR-409-5p,Tril,66873
4523,mmu-miR-410-3p,Anln,68743
4524,mmu-miR-410-3p,Erc1,111173
4525,mmu-miR-410-3p,L3mbtl4,320858
4526,mmu-miR-410-3p,Pfkl,18641
4527,mmu-miR-410-5p,Il6,16193
4528,mmu-miR-411-5p,Syt7,54525
4529,mmu-miR-411-5p,Tecpr2,104859
4530,mmu-miR-412-3p,Braf,109880
4531,mmu-miR-412-3p,Dnajb1,81489
4532,mmu-miR-412-3p,Elf1,13709
4533,mmu-miR-412-3p,Mau2,74549
4534,mmu-miR-412-3p,Ppm1f,68606
4535,mmu-miR-412-3p,Slc6a2,20538
4536,mmu-miR-421-3p,SIRT3,23410
4537,mmu-miR-421-3p,Sstr1,20605
4538,mmu-miR-421-3p,Vmp1,75909
4539,mmu-miR-421-5p,Pink1,68943
4540,mmu-miR-423-3p,Cox6a2,12862
4541,mmu-miR-425-5p,Atp5g3,228033
4542,mmu-miR-425-5p,Mterf4,69821
4543,mmu-miR-425-5p,Slc38a9,268706
4544,mmu-miR-425-5p,Steap2,74051
4545,mmu-miR-425-5p,Zzz3,108946
4546,mmu-miR-429-3p,Bcl2,12043
4547,mmu-miR-429-3p,Fhod1,234686
4548,mmu-miR-429-3p,Hist1h1d,14957
4549,mmu-miR-429-3p,Mphosph9,269702
4550,mmu-miR-429-3p,Ogfod1,270086
4551,mmu-miR-429-3p,Senp5,320213
4552,mmu-miR-429-3p,Zeb1,21417
4553,mmu-miR-429-3p,Zeb2,24136
4554,mmu-miR-431-5p,Ccdc127,67433
4555,mmu-miR-431-5p,Mmp25,240047
4556,mmu-miR-431-5p,Mocs1,56738
4557,mmu-miR-431-5p,Pex13,72129
4558,mmu-miR-431-5p,Smad9,55994
4559,mmu-miR-431-5p,Timmdc1,76916
4560,mmu-miR-431-5p,Ubac1,98766
4561,mmu-miR-432,4930563E22Rik,75304
4562,mmu-miR-433-3p,Tmem239,66766
4563,mmu-miR-434-3p,Cadm2,239857
4564,mmu-miR-434-3p,Ctnnb1,12387
4565,mmu-miR-434-3p,Eif5a,276770
4566,mmu-miR-434-3p,Foxr1,382074
4567,mmu-miR-434-3p,Gla,11605
4568,mmu-miR-434-3p,Prc1,233406
4569,mmu-miR-434-3p,Smad9,55994
4570,mmu-miR-434-3p,Stx8,55943
4571,mmu-miR-434-3p,Vcan,13003
4572,mmu-miR-434-3p,Wdr34,71820
4573,mmu-miR-448-3p,Abca6,76184
4574,mmu-miR-448-3p,Cdk12,69131
4575,mmu-miR-448-3p,Igf2,16002
4576,mmu-miR-448-3p,Ncf1,17969
4577,mmu-miR-448-3p,Slc1a2,20511
4578,mmu-miR-448-3p,Zfp92,22754
4579,mmu-miR-448-5p,Tnrc6c,217351
4580,mmu-miR-449a-3p,Ldha,16828
4581,mmu-miR-449a-5p,Bcl2,12043
4582,mmu-miR-449a-5p,Ccnd1,12443
4583,mmu-miR-449a-5p,E2f2,242705
4584,mmu-miR-449a-5p,E2f3,13557
4585,mmu-miR-449a-5p,Lef1,16842
4586,mmu-miR-449a-5p,Myc,17869
4587,mmu-miR-449a-5p,Prex2,109294
4588,mmu-miR-449a-5p,Smco1,69576
4589,mmu-miR-449b,Prex2,109294
4590,mmu-miR-449b,Smco1,69576
4591,mmu-miR-449c-5p,Prex2,109294
4592,mmu-miR-449c-5p,Smco1,69576
4593,mmu-miR-450b-3p,Mmp25,240047
4594,mmu-miR-450b-5p,Akap10,56697
4595,mmu-miR-450b-5p,Cabp5,29865
4596,mmu-miR-450b-5p,Enox2,209224
4597,mmu-miR-450b-5p,Pax9,18511
4598,mmu-miR-450b-5p,Runx1,12394
4599,mmu-miR-450b-5p,Slc7a10,53896
4600,mmu-miR-451a,AW549877,106064
4601,mmu-miR-451a,Acc,104371
4602,mmu-miR-451a,Ankrd46,68839
4603,mmu-miR-451a,Cab39,12283
4604,mmu-miR-451a,Irf8,15900
4605,mmu-miR-451a,MIF,4282
4606,mmu-miR-451a,Myc,17869
4607,mmu-miR-451a,Prkaa1,105787
4608,mmu-miR-451a,Ywhaz,22631
4609,mmu-miR-452-3p,Csnk1e,27373
4610,mmu-miR-452-3p,Ephb3,13845
4611,mmu-miR-452-3p,Lcorl,209707
4612,mmu-miR-452-3p,Vmp1,75909
4613,mmu-miR-452-5p,Chst2,54371
4614,mmu-miR-452-5p,Runx1,12394
4615,mmu-miR-453,Foxr1,382074
4616,mmu-miR-453,Loxl2,94352
4617,mmu-miR-453,Prc1,233406
4618,mmu-miR-453,Wdr34,71820
4619,mmu-miR-455-3p,Runx2,12393
4620,mmu-miR-455-5p,Calr,12317
4621,mmu-miR-463-3p,Nudcd3,209586
4622,mmu-miR-463-3p,Zcchc9,69085
4623,mmu-miR-465a-5p,Gid4,66771
4624,mmu-miR-465a-5p,Nkain3,269513
4625,mmu-miR-465a-5p,Thrb,21834
4626,mmu-miR-465a-5p,Ybx1,22608
4627,mmu-miR-465b-5p,Gid4,66771
4628,mmu-miR-465b-5p,Nkain3,269513
4629,mmu-miR-465b-5p,Thrb,21834
4630,mmu-miR-465b-5p,Ybx1,22608
4631,mmu-miR-465c-5p,Gid4,66771
4632,mmu-miR-465c-5p,Nkain3,269513
4633,mmu-miR-465c-5p,Thrb,21834
4634,mmu-miR-465c-5p,Ybx1,22608
4635,mmu-miR-466a-3p,Acot11,329910
4636,mmu-miR-466a-3p,Adamts4,240913
4637,mmu-miR-466a-3p,Adgra1,52389
4638,mmu-miR-466a-3p,Bsn,12217
4639,mmu-miR-466a-3p,Chek1,12649
4640,mmu-miR-466a-3p,Dcx,13193
4641,mmu-miR-466a-3p,Diaph2,54004
4642,mmu-miR-466a-3p,Fbxl14,101358
4643,mmu-miR-466a-3p,Fbxl17,50758
4644,mmu-miR-466a-3p,Lhfpl4,269788
4645,mmu-miR-466a-3p,Mtfr2,71804
4646,mmu-miR-466a-3p,Nacc2,67991
4647,mmu-miR-466a-3p,Nfat5,54446
4648,mmu-miR-466a-3p,Padi2,18600
4649,mmu-miR-466a-3p,Pafah1b1,18472
4650,mmu-miR-466a-3p,Paxbp1,67367
4651,mmu-miR-466a-3p,Rbm47,245945
4652,mmu-miR-466a-3p,Sass6,72776
4653,mmu-miR-466a-3p,Ss18l1,269397
4654,mmu-miR-466a-3p,Stxbp6,217517
4655,mmu-miR-466a-3p,Tdrd1,83561
4656,mmu-miR-466a-3p,Zfp963,620419
4657,mmu-miR-466a-5p,Casp8,12370
4658,mmu-miR-466a-5p,Cnih3,72978
4659,mmu-miR-466a-5p,Cox15,226139
4660,mmu-miR-466a-5p,D630045J12Rik,330286
4661,mmu-miR-466a-5p,Dnaaf5,433956
4662,mmu-miR-466a-5p,Fam107a,268709
4663,mmu-miR-466a-5p,Gnb4,14696
4664,mmu-miR-466a-5p,Igf2,16002
4665,mmu-miR-466a-5p,Insig2,72999
4666,mmu-miR-466a-5p,Nsd3,234135
4667,mmu-miR-466a-5p,Rab9b,319642
4668,mmu-miR-466a-5p,Sike1,66641
4669,mmu-miR-466a-5p,Slc22a8,19879
4670,mmu-miR-466a-5p,Slc39a14,213053
4671,mmu-miR-466a-5p,Vps33b,233405
4672,mmu-miR-466a-5p,Zfhx3,11906
4673,mmu-miR-466b-3p,Acot11,329910
4674,mmu-miR-466b-3p,Bsn,12217
4675,mmu-miR-466b-3p,Cd28,12487
4676,mmu-miR-466b-3p,Chek1,12649
4677,mmu-miR-466b-3p,Dzank1,241688
4678,mmu-miR-466b-3p,Fam169b,434197
4679,mmu-miR-466b-3p,Fbxl14,101358
4680,mmu-miR-466b-3p,Gas2l3,237436
4681,mmu-miR-466b-3p,Lhfpl4,269788
4682,mmu-miR-466b-3p,March5,69104
4683,mmu-miR-466b-3p,Nacc2,67991
4684,mmu-miR-466b-3p,Nanog,71950
4685,mmu-miR-466b-3p,Nras,18176
4686,mmu-miR-466b-3p,Prok2,50501
4687,mmu-miR-466b-3p,Rbm47,245945
4688,mmu-miR-466b-3p,Sass6,72776
4689,mmu-miR-466b-3p,Slc25a46,67453
4690,mmu-miR-466b-3p,Ss18l1,269397
4691,mmu-miR-466b-3p,Stxbp6,217517
4692,mmu-miR-466b-3p,Tas1r3,83771
4693,mmu-miR-466b-3p,Tdrd1,83561
4694,mmu-miR-466b-3p,Tmem206,66950
4695,mmu-miR-466b-3p,Ubac1,98766
4696,mmu-miR-466b-3p,Zfp113,56314
4697,mmu-miR-466b-3p,Zfp963,620419
4698,mmu-miR-466b-5p,Alkbh1,211064
4699,mmu-miR-466b-5p,Fam107a,268709
4700,mmu-miR-466c-3p,Acot11,329910
4701,mmu-miR-466c-3p,Bsn,12217
4702,mmu-miR-466c-3p,Cd28,12487
4703,mmu-miR-466c-3p,Chek1,12649
4704,mmu-miR-466c-3p,Dzank1,241688
4705,mmu-miR-466c-3p,Fam169b,434197
4706,mmu-miR-466c-3p,Fbxl14,101358
4707,mmu-miR-466c-3p,Gas2l3,237436
4708,mmu-miR-466c-3p,Lhfpl4,269788
4709,mmu-miR-466c-3p,March5,69104
4710,mmu-miR-466c-3p,Nacc2,67991
4711,mmu-miR-466c-3p,Nanog,71950
4712,mmu-miR-466c-3p,Nras,18176
4713,mmu-miR-466c-3p,Prok2,50501
4714,mmu-miR-466c-3p,Rbm47,245945
4715,mmu-miR-466c-3p,Sass6,72776
4716,mmu-miR-466c-3p,Slc25a46,67453
4717,mmu-miR-466c-3p,Ss18l1,269397
4718,mmu-miR-466c-3p,Stxbp6,217517
4719,mmu-miR-466c-3p,Tas1r3,83771
4720,mmu-miR-466c-3p,Tdrd1,83561
4721,mmu-miR-466c-3p,Tmem206,66950
4722,mmu-miR-466c-3p,Ubac1,98766
4723,mmu-miR-466c-3p,Zfp113,56314
4724,mmu-miR-466c-3p,Zfp963,620419
4725,mmu-miR-466c-5p,Alkbh1,211064
4726,mmu-miR-466c-5p,Fam107a,268709
4727,mmu-miR-466d-3p,Acot11,329910
4728,mmu-miR-466d-3p,Adamts4,240913
4729,mmu-miR-466d-3p,Adgra1,52389
4730,mmu-miR-466d-3p,Bsn,12217
4731,mmu-miR-466d-3p,Chek1,12649
4732,mmu-miR-466d-3p,Dcx,13193
4733,mmu-miR-466d-3p,Diaph2,54004
4734,mmu-miR-466d-3p,Fbxl14,101358
4735,mmu-miR-466d-3p,Fbxl17,50758
4736,mmu-miR-466d-3p,Lhfpl4,269788
4737,mmu-miR-466d-3p,Mtfr2,71804
4738,mmu-miR-466d-3p,Nacc2,67991
4739,mmu-miR-466d-3p,Padi2,18600
4740,mmu-miR-466d-3p,Pafah1b1,18472
4741,mmu-miR-466d-3p,Paxbp1,67367
4742,mmu-miR-466d-3p,Rbm47,245945
4743,mmu-miR-466d-3p,Sass6,72776
4744,mmu-miR-466d-3p,Ss18l1,269397
4745,mmu-miR-466d-3p,Stxbp6,217517
4746,mmu-miR-466d-3p,Tdrd1,83561
4747,mmu-miR-466d-3p,Zfp963,620419
4748,mmu-miR-466d-5p,Ackr4,252837
4749,mmu-miR-466d-5p,Acot2,171210
4750,mmu-miR-466d-5p,Acsm2,233799
4751,mmu-miR-466d-5p,Adamts14,237360
4752,mmu-miR-466d-5p,Adgra1,52389
4753,mmu-miR-466d-5p,Adra1b,11548
4754,mmu-miR-466d-5p,Akap10,56697
4755,mmu-miR-466d-5p,Aptx,66408
4756,mmu-miR-466d-5p,Ascl4,67341
4757,mmu-miR-466d-5p,Atp2b3,320707
4758,mmu-miR-466d-5p,B4galt6,56386
4759,mmu-miR-466d-5p,Bcl2,12043
4760,mmu-miR-466d-5p,Camk1d,227541
4761,mmu-miR-466d-5p,Car10,72605
4762,mmu-miR-466d-5p,Casc4,319996
4763,mmu-miR-466d-5p,Casp8,12370
4764,mmu-miR-466d-5p,Cd1d1,12479
4765,mmu-miR-466d-5p,Cd33,12489
4766,mmu-miR-466d-5p,Chst2,54371
4767,mmu-miR-466d-5p,Clec7a,56644
4768,mmu-miR-466d-5p,Cnih3,72978
4769,mmu-miR-466d-5p,Cntn3,18488
4770,mmu-miR-466d-5p,Cox15,226139
4771,mmu-miR-466d-5p,Cxcl15,20309
4772,mmu-miR-466d-5p,D630045J12Rik,330286
4773,mmu-miR-466d-5p,Dgkg,110197
4774,mmu-miR-466d-5p,Dhdh,71755
4775,mmu-miR-466d-5p,Dhfr,13361
4776,mmu-miR-466d-5p,Dmd,13405
4777,mmu-miR-466d-5p,Dnaaf5,433956
4778,mmu-miR-466d-5p,Dnase1l3,13421
4779,mmu-miR-466d-5p,Draxin,70433
4780,mmu-miR-466d-5p,Ebf3,13593
4781,mmu-miR-466d-5p,Egfl6,54156
4782,mmu-miR-466d-5p,Elovl6,170439
4783,mmu-miR-466d-5p,Eogt,101351
4784,mmu-miR-466d-5p,Fam107a,268709
4785,mmu-miR-466d-5p,Fam198a,245050
4786,mmu-miR-466d-5p,Fam213a,70564
4787,mmu-miR-466d-5p,Fbxl17,50758
4788,mmu-miR-466d-5p,Flrt1,396184
4789,mmu-miR-466d-5p,Foxk1,17425
4790,mmu-miR-466d-5p,Gdpgp1,269952
4791,mmu-miR-466d-5p,Gm4841,225594
4792,mmu-miR-466d-5p,Gna13,14674
4793,mmu-miR-466d-5p,Grasp,56149
4794,mmu-miR-466d-5p,Grik3,14807
4795,mmu-miR-466d-5p,Hoxc8,15426
4796,mmu-miR-466d-5p,Iffo2,212632
4797,mmu-miR-466d-5p,Ifi44,99899
4798,mmu-miR-466d-5p,Igf2,16002
4799,mmu-miR-466d-5p,Igsf11,207683
4800,mmu-miR-466d-5p,Il18r1,16182
4801,mmu-miR-466d-5p,Insig2,72999
4802,mmu-miR-466d-5p,Itga11,319480
4803,mmu-miR-466d-5p,Itga9,104099
4804,mmu-miR-466d-5p,Jarid2,16468
4805,mmu-miR-466d-5p,Kcnc1,16502
4806,mmu-miR-466d-5p,Kcnip3,56461
4807,mmu-miR-466d-5p,Kif1a,16560
4808,mmu-miR-466d-5p,L1cam,16728
4809,mmu-miR-466d-5p,Lcp2,16822
4810,mmu-miR-466d-5p,Lhx6,16874
4811,mmu-miR-466d-5p,Lpp,210126
4812,mmu-miR-466d-5p,Lrrc61,243371
4813,mmu-miR-466d-5p,Lrrn4cl,68852
4814,mmu-miR-466d-5p,Ly96,17087
4815,mmu-miR-466d-5p,Mafb,16658
4816,mmu-miR-466d-5p,Magee2,272790
4817,mmu-miR-466d-5p,Man2a2,140481
4818,mmu-miR-466d-5p,Mapkbp1,26390
4819,mmu-miR-466d-5p,Mbnl3,171170
4820,mmu-miR-466d-5p,Mcidas,622408
4821,mmu-miR-466d-5p,Micall1,27008
4822,mmu-miR-466d-5p,Mocs1,56738
4823,mmu-miR-466d-5p,Mon1b,270096
4824,mmu-miR-466d-5p,Mrgpre,244238
4825,mmu-miR-466d-5p,Nab1,17936
4826,mmu-miR-466d-5p,Nab2,17937
4827,mmu-miR-466d-5p,Napb,17957
4828,mmu-miR-466d-5p,Nbeal1,269198
4829,mmu-miR-466d-5p,Ncam1,17967
4830,mmu-miR-466d-5p,Ncan,13004
4831,mmu-miR-466d-5p,Neurod2,18013
4832,mmu-miR-466d-5p,Nfat5,54446
4833,mmu-miR-466d-5p,Nkx2-9,18094
4834,mmu-miR-466d-5p,Nmnat2,226518
4835,mmu-miR-466d-5p,Nr4a2,18227
4836,mmu-miR-466d-5p,Nrbp2,223649
4837,mmu-miR-466d-5p,Palm2,242481
4838,mmu-miR-466d-5p,Pcdh17,219228
4839,mmu-miR-466d-5p,Pgm5,226041
4840,mmu-miR-466d-5p,Phactr3,74189
4841,mmu-miR-466d-5p,Pik3r5,320207
4842,mmu-miR-466d-5p,Pirt,193003
4843,mmu-miR-466d-5p,Plcb1,18795
4844,mmu-miR-466d-5p,Pld5,319455
4845,mmu-miR-466d-5p,Podn,242608
4846,mmu-miR-466d-5p,Ppp1r16b,228852
4847,mmu-miR-466d-5p,Prelid3a,225655
4848,mmu-miR-466d-5p,Prex2,109294
4849,mmu-miR-466d-5p,Prrc2b,227723
4850,mmu-miR-466d-5p,Psd2,74002
4851,mmu-miR-466d-5p,Psd3,234353
4852,mmu-miR-466d-5p,Ptprb,19263
4853,mmu-miR-466d-5p,Ptpre,19267
4854,mmu-miR-466d-5p,Rab11fip1,75767
4855,mmu-miR-466d-5p,Rab3c,67295
4856,mmu-miR-466d-5p,Rab9b,319642
4857,mmu-miR-466d-5p,Rasal2,226525
4858,mmu-miR-466d-5p,Rassf2,215653
4859,mmu-miR-466d-5p,Reps2,194590
4860,mmu-miR-466d-5p,Rorb,225998
4861,mmu-miR-466d-5p,Runx1,12394
4862,mmu-miR-466d-5p,Runx1t1,12395
4863,mmu-miR-466d-5p,Saa4,20211
4864,mmu-miR-466d-5p,Samd7,75953
4865,mmu-miR-466d-5p,Scd3,30049
4866,mmu-miR-466d-5p,Sfrp1,20377
4867,mmu-miR-466d-5p,Shisa6,380702
4868,mmu-miR-466d-5p,Shroom3,27428
4869,mmu-miR-466d-5p,Sike1,66641
4870,mmu-miR-466d-5p,Sim1,20464
4871,mmu-miR-466d-5p,Slc1a2,20511
4872,mmu-miR-466d-5p,Slc22a8,19879
4873,mmu-miR-466d-5p,Slc25a21,217593
4874,mmu-miR-466d-5p,Slc31a2,20530
4875,mmu-miR-466d-5p,Slc39a14,213053
4876,mmu-miR-466d-5p,Slc6a17,229706
4877,mmu-miR-466d-5p,Slc7a1,11987
4878,mmu-miR-466d-5p,Slc8a3,110893
4879,mmu-miR-466d-5p,Smarca2,67155
4880,mmu-miR-466d-5p,Snai2,20583
4881,mmu-miR-466d-5p,Snap25,20614
4882,mmu-miR-466d-5p,Sox1,20664
4883,mmu-miR-466d-5p,Sp9,381373
4884,mmu-miR-466d-5p,Ssr1,107513
4885,mmu-miR-466d-5p,Steap2,74051
4886,mmu-miR-466d-5p,Stk10,20868
4887,mmu-miR-466d-5p,Tbx15,21384
4888,mmu-miR-466d-5p,Tfap2b,21419
4889,mmu-miR-466d-5p,Tgfb2,21808
4890,mmu-miR-466d-5p,Tmco1,68944
4891,mmu-miR-466d-5p,Tmem151b,210573
4892,mmu-miR-466d-5p,Tmem236,625286
4893,mmu-miR-466d-5p,Tmod2,50876
4894,mmu-miR-466d-5p,Tns4,217169
4895,mmu-miR-466d-5p,Trp53i11,277414
4896,mmu-miR-466d-5p,Tspan18,241556
4897,mmu-miR-466d-5p,Tyw3,209584
4898,mmu-miR-466d-5p,Ubtf,21429
4899,mmu-miR-466d-5p,Unc13b,22249
4900,mmu-miR-466d-5p,Unc5d,210801
4901,mmu-miR-466d-5p,Uncx,22255
4902,mmu-miR-466d-5p,Vps33b,233405
4903,mmu-miR-466d-5p,Vps37a,52348
4904,mmu-miR-466d-5p,Wars2,70560
4905,mmu-miR-466d-5p,Wrn,22427
4906,mmu-miR-466d-5p,Xk,22439
4907,mmu-miR-466d-5p,Xpr1,19775
4908,mmu-miR-466d-5p,Zeb2,24136
4909,mmu-miR-466d-5p,Zfand2a,100494
4910,mmu-miR-466d-5p,Zfhx3,11906
4911,mmu-miR-466d-5p,Zfp248,72720
4912,mmu-miR-466d-5p,Zfp329,67230
4913,mmu-miR-466d-5p,Zfp39,22698
4914,mmu-miR-466d-5p,Zfp488,382867
4915,mmu-miR-466d-5p,Zfp641,239652
4916,mmu-miR-466d-5p,Zfp92,22754
4917,mmu-miR-466d-5p,Znrf3,407821
4918,mmu-miR-466d-5p,Zscan29,99334
4919,mmu-miR-466e-3p,Acot11,329910
4920,mmu-miR-466e-3p,Adamts4,240913
4921,mmu-miR-466e-3p,Adgra1,52389
4922,mmu-miR-466e-3p,Bsn,12217
4923,mmu-miR-466e-3p,Chek1,12649
4924,mmu-miR-466e-3p,Diaph2,54004
4925,mmu-miR-466e-3p,Fbxl14,101358
4926,mmu-miR-466e-3p,Fbxl17,50758
4927,mmu-miR-466e-3p,Lhfpl4,269788
4928,mmu-miR-466e-3p,Mtfr2,71804
4929,mmu-miR-466e-3p,Nacc2,67991
4930,mmu-miR-466e-3p,Padi2,18600
4931,mmu-miR-466e-3p,Paxbp1,67367
4932,mmu-miR-466e-3p,Rbm47,245945
4933,mmu-miR-466e-3p,Sass6,72776
4934,mmu-miR-466e-3p,Ss18l1,269397
4935,mmu-miR-466e-3p,Stxbp6,217517
4936,mmu-miR-466e-3p,Tdrd1,83561
4937,mmu-miR-466e-3p,Zfp963,620419
4938,mmu-miR-466e-5p,Casp8,12370
4939,mmu-miR-466e-5p,Cnih3,72978
4940,mmu-miR-466e-5p,Cox15,226139
4941,mmu-miR-466e-5p,D630045J12Rik,330286
4942,mmu-miR-466e-5p,Dnaaf5,433956
4943,mmu-miR-466e-5p,Fam107a,268709
4944,mmu-miR-466e-5p,Gnb4,14696
4945,mmu-miR-466e-5p,Igf2,16002
4946,mmu-miR-466e-5p,Insig2,72999
4947,mmu-miR-466e-5p,Nsd3,234135
4948,mmu-miR-466e-5p,Rab9b,319642
4949,mmu-miR-466e-5p,Sike1,66641
4950,mmu-miR-466e-5p,Slc22a8,19879
4951,mmu-miR-466e-5p,Slc39a14,213053
4952,mmu-miR-466e-5p,Vps33b,233405
4953,mmu-miR-466e-5p,Zfhx3,11906
4954,mmu-miR-466f,Acot2,171210
4955,mmu-miR-466f,Ascl4,67341
4956,mmu-miR-466f,Dmd,13405
4957,mmu-miR-466f,Draxin,70433
4958,mmu-miR-466f,Lcp2,16822
4959,mmu-miR-466f,Mbnl3,171170
4960,mmu-miR-466f,Mcidas,622408
4961,mmu-miR-466f,Trp53i11,277414
4962,mmu-miR-466f,Zfp641,239652
4963,mmu-miR-466f-3p,Abca6,76184
4964,mmu-miR-466f-3p,Acot11,329910
4965,mmu-miR-466f-3p,Akap10,56697
4966,mmu-miR-466f-3p,Akap2,11641
4967,mmu-miR-466f-3p,Alkbh1,211064
4968,mmu-miR-466f-3p,Alkbh5,268420
4969,mmu-miR-466f-3p,Ankle1,234396
4970,mmu-miR-466f-3p,Anln,68743
4971,mmu-miR-466f-3p,Appl1,72993
4972,mmu-miR-466f-3p,Arf3,11842
4973,mmu-miR-466f-3p,Arhgap12,75415
4974,mmu-miR-466f-3p,Arl14epl,381142
4975,mmu-miR-466f-3p,Armc2,213402
4976,mmu-miR-466f-3p,Atf2,11909
4977,mmu-miR-466f-3p,Atg10,66795
4978,mmu-miR-466f-3p,Atxn7,246103
4979,mmu-miR-466f-3p,Azi2,27215
4980,mmu-miR-466f-3p,Bbc3,170770
4981,mmu-miR-466f-3p,Bcl2l15,229672
4982,mmu-miR-466f-3p,Bpifc,270757
4983,mmu-miR-466f-3p,Bsn,12217
4984,mmu-miR-466f-3p,Btnl9,237754
4985,mmu-miR-466f-3p,C2cd4c,237397
4986,mmu-miR-466f-3p,Cep170b,217882
4987,mmu-miR-466f-3p,Chek1,12649
4988,mmu-miR-466f-3p,Cnr1,12801
4989,mmu-miR-466f-3p,Csnk1e,27373
4990,mmu-miR-466f-3p,Ctif,269037
4991,mmu-miR-466f-3p,Cyb5r1,72017
4992,mmu-miR-466f-3p,Cytip,227929
4993,mmu-miR-466f-3p,Dcaf17,75763
4994,mmu-miR-466f-3p,Ddit4l,73284
4995,mmu-miR-466f-3p,Diaph2,54004
4996,mmu-miR-466f-3p,Dusp18,75219
4997,mmu-miR-466f-3p,Dzank1,241688
4998,mmu-miR-466f-3p,Efnb2,13642
4999,mmu-miR-466f-3p,Eif2s1,13665
5000,mmu-miR-466f-3p,Epha4,13838
5001,mmu-miR-466f-3p,Fam107a,268709
5002,mmu-miR-466f-3p,Fam160b2,239170
5003,mmu-miR-466f-3p,Fam169b,434197
5004,mmu-miR-466f-3p,Fam212b,109050
5005,mmu-miR-466f-3p,Fam227a,75729
5006,mmu-miR-466f-3p,Fbxl14,101358
5007,mmu-miR-466f-3p,Fbxl17,50758
5008,mmu-miR-466f-3p,Fhod1,234686
5009,mmu-miR-466f-3p,Fign,60344
5010,mmu-miR-466f-3p,Fndc3a,319448
5011,mmu-miR-466f-3p,Foxn3,71375
5012,mmu-miR-466f-3p,Fus,233908
5013,mmu-miR-466f-3p,Gmeb1,56809
5014,mmu-miR-466f-3p,Gnb4,14696
5015,mmu-miR-466f-3p,Grik3,14807
5016,mmu-miR-466f-3p,Gsk3b,56637
5017,mmu-miR-466f-3p,Gtf2h2,23894
5018,mmu-miR-466f-3p,Gxylt1,223827
5019,mmu-miR-466f-3p,Haus2,66296
5020,mmu-miR-466f-3p,Hist1h1d,14957
5021,mmu-miR-466f-3p,Hk2,15277
5022,mmu-miR-466f-3p,Ido2,209176
5023,mmu-miR-466f-3p,Ifit3b,667370
5024,mmu-miR-466f-3p,Ifitm7,74482
5025,mmu-miR-466f-3p,Jag2,16450
5026,mmu-miR-466f-3p,Kctd11,216858
5027,mmu-miR-466f-3p,Kdm7a,338523
5028,mmu-miR-466f-3p,Klhl21,242785
5029,mmu-miR-466f-3p,Klra2,16633
5030,mmu-miR-466f-3p,Larp1,73158
5031,mmu-miR-466f-3p,Lhfpl4,269788
5032,mmu-miR-466f-3p,Lin28b,380669
5033,mmu-miR-466f-3p,Lmx1a,110648
